time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-20T17:13:22.796Z,54.63,-156.7835,10,4.6,ml,,,,0.79,ak,ak0206hgz4pc,2020-05-20T17:39:15.618Z,"137km SW of Chirikof Island, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-05-20T16:51:28.819Z,56.1033,-149.6276,10,3.7,ml,,214,2.311,0.99,us,us70009lue,2020-05-21T00:54:07.258Z,"252km SE of Kodiak, Alaska",earthquake,7.9,2,0.048,56,reviewed,us,us
2020-05-20T16:47:10.570Z,38.2008,-117.9657,0,2.8,ml,18,78.58,0.047,0.25,nn,nn00729538,2020-05-20T23:05:20.040Z,"65km WNW of Tonopah, Nevada",earthquake,,9.3,,,automatic,nn,nn
2020-05-20T16:40:56.400Z,35.7031667,-117.497,8.96,3.58,mw,62,63,0.1187,0.16,ci,ci39208391,2020-05-21T22:20:28.683Z,"11km SW of Searles Valley, CA",earthquake,0.12,0.36,,4,reviewed,ci,ci
2020-05-20T16:37:37.230Z,38.171,-117.9487,0.3,2.7,ml,19,55.13,0.012,0.12,nn,nn00729530,2020-05-20T22:51:05.040Z,"64km W of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T16:35:25.175Z,38.1511,-117.9786,11.7,3.1,ml,24,47.53,0.019,0.1237,nn,nn00729525,2020-05-21T02:12:51.089Z,"66km W of Tonopah, Nevada",earthquake,,0.8,0.25,7,reviewed,nn,nn
2020-05-20T16:23:20.030Z,38.1965,-117.7357,4.9,2.7,ml,27,48.83,0.119,0.14,nn,nn00729514,2020-05-21T22:15:24.040Z,"46km WNW of Tonopah, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-20T16:19:37.333Z,38.1873,-117.7349,7.7,3.4,ml,24,48.46,0.113,0.1256,nn,nn00729511,2020-05-21T02:25:17.847Z,"44km WNW of Tonopah, Nevada",earthquake,,1.2,0.17,7,reviewed,nn,nn
2020-05-20T16:09:09.370Z,17.959,-66.8333,15,2.72,md,12,206,0.0486,0.28,pr,pr2020141008,2020-05-20T17:13:54.117Z,"4km SSW of Indios, Puerto Rico",earthquake,1.24,0.75,0.18,7,reviewed,pr,pr
2020-05-20T15:49:49.279Z,38.1599,-117.9569,6.2,3.6,ml,22,44.45,0.021,0.1269,nn,nn00729488,2020-05-21T02:24:26.227Z,"64km W of Tonopah, Nevada",earthquake,,1.5,0.36,7,reviewed,nn,nn
2020-05-20T15:44:50.716Z,35.2344,27.8897,10,4.7,mb,,41,0.672,0.83,us,us70009lsl,2020-05-21T22:26:40.040Z,"68km ESE of Karpathos, Greece",earthquake,6.1,1.8,0.044,155,reviewed,us,us
2020-05-20T15:39:36.261Z,38.1588,-117.9558,5.7,3.4,ml,25,56.38,0.02,0.1932,nn,nn00729475,2020-05-21T02:23:35.074Z,"63km W of Tonopah, Nevada",earthquake,,1.7,0.4,8,reviewed,nn,nn
2020-05-20T15:29:12.687Z,-21.0904,-68.6571,98.85,4.7,mb,,54,0.889,0.67,us,us70009ls5,2020-05-20T15:48:43.040Z,"155km N of Calama, Chile",earthquake,5.4,8.4,0.246,5,reviewed,us,us
2020-05-20T15:19:16.755Z,38.1729,-117.7936,12.1,3.3,ml,21,48.22,0.117,0.1664,nn,nn00729463,2020-05-21T02:22:48.706Z,"49km WNW of Tonopah, Nevada",earthquake,,0.9,0.41,5,reviewed,nn,nn
2020-05-20T14:44:29.420Z,38.1992,-117.7515,11,3.4,ml,23,59.69,0.127,0.145,nn,nn00729441,2020-05-21T02:21:53.648Z,"48km WNW of Tonopah, Nevada",earthquake,,1.1,0.18,7,reviewed,nn,nn
2020-05-20T13:57:21.863Z,38.1958,-117.7536,11,3.3,ml,10,71.11,0.124,0.1697,nn,nn00729412,2020-05-21T02:21:01.929Z,"48km WNW of Tonopah, Nevada",earthquake,,1.7,0.34,4,reviewed,nn,nn
2020-05-20T13:56:45.939Z,6.5128,125.5939,182.61,4.9,mb,,107,0.553,0.89,us,us70009lpq,2020-05-20T14:15:14.040Z,"3km ENE of Tubalan, Philippines",earthquake,7.8,6.4,0.076,54,reviewed,us,us
2020-05-20T13:56:35.100Z,38.1832,-117.7612,6.9,2.8,ml,21,70.13,0.133,0.19,nn,nn00729408,2020-05-20T13:59:50.528Z,"48km WNW of Tonopah, Nevada",earthquake,,18.2,,,automatic,nn,nn
2020-05-20T13:54:34.240Z,38.1765,-117.947,4,2.6,ml,29,58.57,0.046,0.13,nn,nn00729404,2020-05-20T13:58:11.437Z,"64km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-20T13:46:49.519Z,-16.1594,-173.4582,72.76,5.1,mww,,57,4.444,1.06,us,us70009lpe,2020-05-20T14:08:16.040Z,"38km SE of Hihifo, Tonga",earthquake,8.8,5.3,0.098,10,reviewed,us,us
2020-05-20T13:39:54.253Z,38.185,-118.0613,2.8,2.9,ml,27,48.47,0.092,0.391,nn,nn00729392,2020-05-20T13:43:14.646Z,"62km SE of Hawthorne, Nevada",earthquake,,0.6,0.36,22,reviewed,nn,nn
2020-05-20T13:34:55.234Z,38.1978,-117.7504,9.3,3.3,ml,23,58.08,0.126,0.1472,nn,nn00729383,2020-05-21T02:20:15.102Z,"47km WNW of Tonopah, Nevada",earthquake,,1.1,0.43,7,reviewed,nn,nn
2020-05-20T13:16:14.450Z,17.9755,-66.9735,6,2.59,md,13,175,0.071,0.19,pr,pr2020141007,2020-05-20T13:36:39.933Z,"6km W of Guanica, Puerto Rico",earthquake,0.8,0.43,0.2,6,reviewed,pr,pr
2020-05-20T13:12:29.790Z,38.1658,-117.7538,7.1,2.7,ml,22,78.03,0.118,0.18,nn,nn00729366,2020-05-20T13:16:11.235Z,"47km WNW of Tonopah, Nevada",earthquake,,16.3,,,automatic,nn,nn
2020-05-20T12:59:28.104Z,38.2204,-117.7898,6.5,2.7,ml,22,50.77,0.156,0.1926,nn,nn00729354,2020-05-21T02:12:26.252Z,"51km WNW of Tonopah, Nevada",earthquake,,1.5,0.69,6,reviewed,nn,nn
2020-05-20T12:52:07.923Z,38.209,-117.7394,8,3.3,ml,23,60.09,0.135,0.1447,nn,nn00729347,2020-05-21T02:18:47.224Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,0.29,7,reviewed,nn,nn
2020-05-20T12:45:07.793Z,5.2691,126.106,92.76,5,mww,,82,1.864,0.76,us,us70009lmq,2020-05-20T13:45:06.768Z,"72km ESE of Sarangani, Philippines",earthquake,7.6,6.1,0.083,14,reviewed,us,us
2020-05-20T12:41:59.837Z,38.2047,-117.7442,7.7,3.2,ml,23,72.58,0.131,0.1616,nn,nn00729339,2020-05-21T02:12:21.188Z,"47km WNW of Tonopah, Nevada",earthquake,,1.8,0.34,7,reviewed,nn,nn
2020-05-20T12:40:37.130Z,38.209,-117.7428,5.7,2.9,ml,12,123.06,0.133,0.03,nn,nn00729337,2020-05-20T12:47:28.262Z,"47km WNW of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-20T12:36:53.447Z,38.2012,-117.7453,11.7,5,ml,20,49.32,0.128,0.1674,nn,nn00729332,2020-05-21T15:23:36.547Z,"46km WNW of Tonopah, Nevada",earthquake,,1.3,0.1,4,reviewed,nn,nn
2020-05-20T11:45:27.798Z,32.7191,141.1326,42.49,4.6,mb,,134,1.177,0.87,us,us70009lkd,2020-05-20T12:15:12.040Z,"131km ESE of Hachijo-jima, Japan",earthquake,7.5,5.3,0.072,57,reviewed,us,us
2020-05-20T11:22:37.490Z,38.223,-117.7772,4.8,2.9,ml,30,72.14,0.163,0.19,nn,nn00729288,2020-05-20T11:38:18.040Z,"54km WNW of Tonopah, Nevada",earthquake,,17.8,,,automatic,nn,nn
2020-05-20T11:12:15.371Z,34.0616,25.5593,10,4.2,mb,,64,1.342,0.7,us,us70009ljp,2020-05-20T11:28:52.040Z,"106km S of Ierapetra, Greece",earthquake,5.1,1.9,0.096,30,reviewed,us,us
2020-05-20T10:42:09.944Z,-26.06,-66.6844,31.99,5,mww,,47,2.323,1.16,us,us70009liw,2020-05-20T11:00:11.040Z,"70km W of Cafayate, Argentina",earthquake,6.2,4.6,0.08,15,reviewed,us,us
2020-05-20T10:41:31.892Z,38.1791,-117.8352,5.4,3.4,ml,25,64.21,0.106,0.2166,nn,nn00729376,2020-05-21T02:19:18.549Z,"54km WNW of Tonopah, Nevada",earthquake,,1,0.18,8,reviewed,nn,nn
2020-05-20T10:41:31.646Z,38.1822,-117.8424,7.52,3.1,ml,,64,0.101,0.57,us,us70009liu,2020-05-20T18:44:13.727Z,"55km WNW of Tonopah, Nevada",earthquake,0.8,3,0.041,78,reviewed,us,us
2020-05-20T10:36:24.480Z,38.1295,-118.0575,7.6,2.6,ml,37,58.82,0.08,0.09,nn,nn00729254,2020-05-20T12:01:31.040Z,"64km SE of Hawthorne, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-20T10:31:38.330Z,18.0458,-66.807,13,2.6,md,13,101,0.101,0.15,pr,pr2020141006,2020-05-20T10:55:08.444Z,"3km NNW of Guayanilla, Puerto Rico",earthquake,0.36,0.5,0.19,9,reviewed,pr,pr
2020-05-20T10:00:26.800Z,38.1268,-118.0672,6.4,2.7,ml,26,56.73,0.092,0.13,nn,nn00729231,2020-05-20T10:19:40.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-20T09:47:49.570Z,38.1336,-118.0806,5.7,3.1,ml,19,95.52,0.096,0.1514,nn,nn00729220,2020-05-21T02:12:12.647Z,"64km SE of Hawthorne, Nevada",earthquake,,2.4,0.05,2,reviewed,nn,nn
2020-05-20T09:46:16.713Z,38.1351,-118.0676,7.1,4.1,ml,28,43.62,0.085,0.1304,nn,nn00729215,2020-05-21T12:56:23.956Z,"64km SE of Hawthorne, Nevada",earthquake,,0.8,0.25,9,reviewed,nn,nn
2020-05-20T09:45:46.555Z,38.1257,-118.0724,4.2,3.6,ml,15,131.26,0.09,0.0777,nn,nn00729217,2020-05-21T02:16:53.876Z,"65km SE of Hawthorne, Nevada",earthquake,,2.4,1.19,3,reviewed,nn,nn
2020-05-20T09:42:28.681Z,47.6829,155.8408,10,4.4,mb,,170,5.56,0.57,us,us70009lhh,2020-05-20T10:10:36.040Z,"East of the Kuril Islands",earthquake,10.7,2,0.075,51,reviewed,us,us
2020-05-20T09:07:31.960Z,38.1448,-117.853,10.9,2.8,ml,21,72.94,0.534,0.27,nn,nn00729187,2020-05-20T09:24:32.040Z,"55km WNW of Tonopah, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-20T08:56:45.210Z,17.9666,-66.9308,10,2.68,md,18,185,0.0523,0.17,pr,pr2020141003,2020-05-20T10:02:28.428Z,"2km WSW of Guanica, Puerto Rico",earthquake,0.44,0.48,0.42,11,reviewed,pr,pr
2020-05-20T07:49:55.555Z,14.2249,-91.2505,71.02,4,mb,,171,0.523,1.25,us,us70009lfm,2020-05-20T16:49:06.267Z,"6km ENE of Nueva Concepcion, Guatemala",earthquake,5.9,14.3,0.092,32,reviewed,us,us
2020-05-20T07:45:21.998Z,38.1449,-117.9922,5.2,3.1,ml,26,53.97,0.027,0.1593,nn,nn00729141,2020-05-21T05:53:02.040Z,"65km W of Tonopah, Nevada",earthquake,,0.7,0.3,9,reviewed,nn,nn
2020-05-20T07:29:20.159Z,44.3417,-115.183,3.44,3.1,ml,,40,0.946,0.94,us,us70009lfb,2020-05-21T15:37:57.451Z,"71km ESE of Cascade, Idaho",earthquake,1.7,6,0.045,64,reviewed,us,us
2020-05-20T07:02:08.290Z,-20.5358,-69.1746,101.95,4.1,mb,,58,0.393,0.56,us,us70009lf8,2020-05-20T20:56:45.722Z,"106km ESE of Iquique, Chile",earthquake,5.2,7.7,0.301,3,reviewed,us,us
2020-05-20T06:44:28.030Z,38.1397,-118.0653,6.2,2.7,ml,32,58.61,0.087,0.11,nn,nn00729098,2020-05-21T06:21:13.040Z,"66km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T06:35:49.610Z,38.1548,-117.9475,1.6,2.6,ml,30,56.4,0.026,0.11,nn,nn00729093,2020-05-20T13:07:36.040Z,"61km W of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T06:29:00.120Z,38.1827,-117.7505,6,2.6,ml,26,70.56,0.126,0.09,nn,nn00729088,2020-05-20T06:36:49.094Z,"47km WNW of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T06:21:37.550Z,38.1645,-117.9885,5.8,2.6,ml,30,115.53,0.041,0.16,nn,nn00729080,2020-05-20T12:34:43.040Z,"66km W of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T06:11:40.402Z,38.1403,-117.8793,7.4,3.1,ml,24,46.25,0.063,0.1634,nn,nn00729077,2020-05-21T02:11:59.954Z,"53km W of Tonopah, Nevada",earthquake,,1.3,0.28,8,reviewed,nn,nn
2020-05-20T05:59:07.460Z,11.4859,-86.7298,48.5,4.6,mb,,149,0.769,1.28,us,us70009le2,2020-05-20T08:21:34.040Z,"40km SW of Masachapa, Nicaragua",earthquake,6.1,9.1,0.036,235,reviewed,us,us
2020-05-20T05:31:50.060Z,44.292,-115.2393,10.21,2.5,ml,,66,0.942,1.04,us,us70009ldt,2020-05-20T14:45:50.170Z,"68km ESE of Cascade, Idaho",earthquake,2.5,10.1,0.069,28,reviewed,us,us
2020-05-20T05:25:39.914Z,38.159,-117.9627,8.1,3.3,ml,27,56.06,0.02,0.2248,nn,nn00729041,2020-05-21T02:15:16.990Z,"58km WNW of Tonopah, Nevada",earthquake,,0.9,0.32,14,reviewed,nn,nn
2020-05-20T05:25:02.170Z,38.1795,-117.927,12,2.6,ml,12,128.27,0.049,0.07,nn,nn00729040,2020-05-20T12:11:18.040Z,"67km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-20T05:08:32.990Z,38.143,-117.8672,8.9,2.6,ml,25,48.82,0.07,0.18,nn,nn00729032,2020-05-20T06:56:55.040Z,"54km W of Tonopah, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-20T04:56:06.703Z,38.1306,-118.0665,5.8,2.8,ml,21,46.76,0.085,0.1266,nn,nn00729027,2020-05-21T02:11:52.945Z,"64km SE of Hawthorne, Nevada",earthquake,,1.5,0.35,5,reviewed,nn,nn
2020-05-20T04:55:28.290Z,38.1428,-118.0622,6.9,2.8,ml,27,81.38,0.081,0.1,nn,nn00729025,2020-05-21T00:41:51.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T04:29:56.840Z,38.1635,-117.8702,6.6,2.5,ml,24,48.48,0.073,0.14,nn,nn00729015,2020-05-21T00:34:57.040Z,"57km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-20T04:05:53.280Z,38.1395,-118.0627,8.3,2.6,ml,29,56.05,0.092,0.12,nn,nn00728994,2020-05-21T00:29:41.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-20T03:49:57.905Z,38.1255,-118.0627,5.5,3.9,ml,26,44.07,0.083,0.1803,nn,nn00728983,2020-05-21T13:01:28.441Z,"66km SE of Hawthorne, Nevada",earthquake,,1.5,0.18,8,reviewed,nn,nn
2020-05-20T03:49:21.308Z,38.1348,-118.0632,7.3,2.9,ml,25,46.2,0.082,0.138,nn,nn00728979,2020-05-21T03:50:32.089Z,"64km SE of Hawthorne, Nevada",earthquake,,1.1,0.38,10,reviewed,nn,nn
2020-05-20T03:35:09.010Z,38.1427,-118.065,8.6,2.9,ml,26,50.61,0.091,0.06,nn,nn00728973,2020-05-21T00:13:40.040Z,"63km SE of Hawthorne, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-20T03:30:56.290Z,38.1723,-117.8452,6.3,2.6,ml,19,62.97,0.092,0.17,nn,nn00728968,2020-05-21T00:09:19.040Z,"55km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-20T03:30:37.440Z,11.4813,-86.7823,20.28,4.9,mww,,61,0.803,0.86,us,us70009lcd,2020-05-21T00:06:46.475Z,"44km SW of Masachapa, Nicaragua",earthquake,3.8,4.3,0.098,10,reviewed,us,us
2020-05-20T03:22:12.497Z,19.7811,-71.2712,10,4.2,mb,,65,0.621,0.87,us,us70009lc0,2020-05-20T23:33:59.432Z,"10km N of Villa Elisa, Dominican Republic",earthquake,5.1,1.9,0.175,9,reviewed,us,us
2020-05-20T03:13:49.191Z,38.1373,-118.0667,7.1,4,ml,19,43.51,0.085,0.1152,nn,nn00728954,2020-05-21T13:01:29.066Z,"64km SE of Hawthorne, Nevada",earthquake,,1.3,0.5,5,reviewed,nn,nn
2020-05-20T03:13:22.662Z,38.1564,-118.0066,4.5,2.9,ml,20,101.59,0.041,0.1581,nn,nn00728955,2020-05-21T02:11:42.187Z,"66km SE of Hawthorne, Nevada",earthquake,,1.2,0.28,7,reviewed,nn,nn
2020-05-20T03:04:24.162Z,38.1657,-117.8561,5.7,3.3,ml,22,47.35,0.086,0.1562,nn,nn00728945,2020-05-21T02:12:19.034Z,"54km WNW of Tonopah, Nevada",earthquake,,1,0.49,6,reviewed,nn,nn
2020-05-20T02:42:09.350Z,38.1327,-118.0663,6.8,2.5,ml,24,59.37,0.09,0.21,nn,nn00728938,2020-05-20T03:26:18.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T02:21:31.200Z,38.1483,-117.9842,6.3,2.6,ml,23,58.72,0.041,0.13,nn,nn00728924,2020-05-20T03:15:50.040Z,"67km SE of Hawthorne, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-20T02:13:50.840Z,38.184,-117.9632,5.8,2.5,ml,22,51.05,0.046,0.07,nn,nn00728919,2020-05-20T02:17:07.640Z,"65km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T02:12:17.874Z,34.2991,25.8663,6.56,4.8,mww,,63,1.272,0.78,us,us70009lah,2020-05-20T03:03:24.040Z,"79km S of Ierapetra, Greece",earthquake,7.4,4.4,0.071,19,reviewed,us,us
2020-05-20T01:54:46.940Z,38.1468,-117.9847,7,2.6,ml,30,55.42,0.03,0.08,nn,nn00728905,2020-05-20T02:00:13.724Z,"66km W of Tonopah, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-20T01:49:08.405Z,69.5572,-144.5766,1,2.6,ml,,,,0.82,ak,ak0206h7nvyw,2020-05-20T02:26:42.040Z,"68km SW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-20T01:47:52.030Z,38.1802,-117.796,14.3,2.6,ml,30,51.06,0.128,0.08,nn,nn00728901,2020-05-20T01:51:13.597Z,"51km WNW of Tonopah, Nevada",earthquake,,3.6,,,automatic,nn,nn
2020-05-20T01:44:34.677Z,38.1906,-117.8669,7.8,3.4,ml,25,47.52,0.089,0.1817,nn,nn00728896,2020-05-20T05:02:41.273Z,"56km WNW of Tonopah, Nevada",earthquake,,1.3,0.23,9,reviewed,nn,nn
2020-05-20T01:15:02.640Z,38.2283,-117.784,5.4,2.7,ml,21,70.29,0.157,0.11,nn,nn00728888,2020-05-20T01:24:13.040Z,"51km WNW of Tonopah, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-20T01:06:19.173Z,34.1778,25.5069,5.5,4.1,mb,,136,1.218,0.92,us,us70009l9u,2020-05-20T01:17:07.040Z,"94km SSW of Ierapetra, Greece",earthquake,7,7,0.099,28,reviewed,us,us
2020-05-20T00:59:04.232Z,13.2799,-90.9124,43.24,4.4,mb,,206,1.452,0.8,us,us70009l9s,2020-05-20T03:54:36.040Z,"72km S of Puerto San Jose, Guatemala",earthquake,9.8,9.1,0.059,83,reviewed,us,us
2020-05-20T00:34:20.860Z,38.1925,-117.8547,10.2,2.5,ml,23,49.56,0.092,0.11,nn,nn00728860,2020-05-20T03:33:21.040Z,"57km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-20T00:03:31.620Z,17.9725,-66.7318,8,2.88,md,23,180,0.1439,0.22,pr,pr2020141000,2020-05-20T02:51:52.410Z,"2km SSW of Tallaboa, Puerto Rico",earthquake,0.45,0.72,0.25,17,reviewed,pr,pr
2020-05-19T23:23:24.131Z,34.121,25.5212,10,4.1,mb,,186,1.275,1.03,us,us70009l8c,2020-05-19T23:48:45.040Z,"100km SSW of Ierapetra, Greece",earthquake,6.8,1.9,0.107,24,reviewed,us,us
2020-05-19T22:47:14.304Z,61.1378,-151.9807,107.7,2.7,ml,,,,0.48,ak,ak0206fwm88v,2020-05-19T23:01:08.651Z,"62km NW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-19T22:12:45.639Z,38.1755,-117.8535,8.1,4.6,ml,23,47.6,0.091,0.1864,nn,nn00728819,2020-05-20T22:14:17.708Z,"54km W of Tonopah, Nevada",earthquake,,1.7,0.38,10,reviewed,nn,nn
2020-05-19T21:56:51.362Z,38.1832,-117.8907,7.07,2.5,ml,,54,0.178,1.1,us,us70009l6r,2020-05-19T22:06:57.040Z,"59km WNW of Tonopah, Nevada",earthquake,1.2,3,0.046,62,reviewed,us,us
2020-05-19T21:48:53.487Z,38.1409,-117.8949,11.67,3.4,ml,,54,0.16,0.73,us,us70009l6q,2020-05-19T21:57:55.040Z,"58km W of Tonopah, Nevada",earthquake,1.5,7.4,0.035,110,reviewed,us,us
2020-05-19T21:09:42.438Z,34.1655,25.5051,10,4.2,mb,,136,1.229,1.02,us,us70009l65,2020-05-19T21:43:02.040Z,"95km S of Gra Liyia, Greece",earthquake,8,1.9,0.092,33,reviewed,us,us
2020-05-19T20:24:38.183Z,52.1132,176.091,78.1,3.7,ml,,,,0.97,ak,ak0206fvah6n,2020-05-20T00:31:46.640Z,"29km SSE of Buldir Island, Alaska",earthquake,,2,,,reviewed,ak,ak
2020-05-19T19:59:18.566Z,38.1602,-117.9874,6.94,2.8,ml,,55,0.235,1.41,us,us70009l3k,2020-05-21T22:06:46.040Z,"67km W of Tonopah, Nevada",earthquake,1.5,5.3,0.037,98,reviewed,us,us
2020-05-19T19:38:12.318Z,5.4829,124.9941,54.46,4.8,mb,,104,1.68,0.87,us,us70009l4a,2020-05-19T22:13:25.040Z,"38km SW of Burias, Philippines",earthquake,6.8,8,0.054,110,reviewed,us,us
2020-05-19T19:09:14.181Z,34.34,25.5954,10,4.8,mww,,56,1.109,0.84,us,us70009l27,2020-05-19T20:43:58.040Z,"75km S of Ierapetra, Greece",earthquake,3.9,1.9,0.073,18,reviewed,us,us
2020-05-19T18:01:59.200Z,38.1755,-117.9033,5.5,3.1,ml,23,46.22,0.057,0.1401,nn,nn00728804,2020-05-21T20:51:13.040Z,"60km WNW of Tonopah, Nevada",earthquake,,1.1,0.47,7,reviewed,nn,nn
2020-05-19T17:55:25.463Z,34.1225,25.5513,13.08,4.6,mb,,68,1.284,0.64,us,us70009l0f,2020-05-19T18:41:07.040Z,"99km S of Ierapetra, Greece",earthquake,4.4,4.9,0.061,79,reviewed,us,us
2020-05-19T17:53:07.432Z,21.2199,121.2098,25.18,4.6,mb,,85,1.594,1.15,us,us70009l0i,2020-05-19T18:29:17.040Z,"81km NW of Itbayat, Philippines",earthquake,7.1,4.7,0.082,50,reviewed,us,us
2020-05-19T16:16:55.152Z,38.1679,-117.8396,6.4,2.5,ml,19,61.26,0.099,0.1211,nn,nn00728764,2020-05-20T02:12:11.112Z,"54km WNW of Tonopah, Nevada",earthquake,,1.6,0.4,4,reviewed,nn,nn
2020-05-19T16:13:09.880Z,38.1764,-117.8467,5.3,2.7,ml,16,48.7,0.096,0.1325,nn,nn00728759,2020-05-20T02:12:09.630Z,"55km WNW of Tonopah, Nevada",earthquake,,2.2,0.21,2,reviewed,nn,nn
2020-05-19T16:11:09.062Z,38.1518,-117.985,11.9,2.5,ml,21,53.18,0.024,0.1157,nn,nn00728754,2020-05-20T02:12:07.899Z,"67km W of Tonopah, Nevada",earthquake,,0.8,0.41,5,reviewed,nn,nn
2020-05-19T16:02:56.211Z,38.1843,-117.7433,10.1,2.5,ml,19,51.73,0.111,0.1055,nn,nn00728750,2020-05-20T02:12:06.502Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,0.22,4,reviewed,nn,nn
2020-05-19T15:58:31.620Z,40.4538333,-124.562,23.64,4.17,mw,25,256,0.1727,0.14,nc,nc73390316,2020-05-21T01:59:54.363Z,"28km WNW of Petrolia, CA",earthquake,1.6,0.81,,3,reviewed,nc,nc
2020-05-19T15:44:22.541Z,34.1042,25.5598,10,4.1,mb,,176,1.303,0.9,us,us70009kxf,2020-05-19T16:51:49.040Z,"101km S of Ierapetra, Greece",earthquake,8.8,2,0.107,24,reviewed,us,us
2020-05-19T14:58:29.646Z,34.1396,25.5096,10,4.4,mb,,127,1.254,0.88,us,us70009kw5,2020-05-19T16:45:28.040Z,"98km SSW of Ierapetra, Greece",earthquake,7.9,1.8,0.105,27,reviewed,us,us
2020-05-19T14:50:23.562Z,38.1853,-117.84,8.7,2.6,ml,24,48.17,0.105,0.1323,nn,nn00728719,2020-05-20T02:12:04.883Z,"55km WNW of Tonopah, Nevada",earthquake,,1.1,0.17,7,reviewed,nn,nn
2020-05-19T14:35:56.981Z,34.1542,25.5395,10,4.2,mb,,126,1.251,0.57,us,us70009ku7,2020-05-19T16:50:48.040Z,"96km S of Ierapetra, Greece",earthquake,4.8,1.8,0.136,15,reviewed,us,us
2020-05-19T13:51:30.900Z,17.8706,-66.8906,11,2.6,md,8,280,0.1051,0.13,pr,pr2020140014,2020-05-20T09:37:12.380Z,"11km S of Guanica, Puerto Rico",earthquake,0.69,1.15,0.24,8,reviewed,pr,pr
2020-05-19T13:21:34.610Z,38.1681,-117.9551,4.8,3.3,ml,18,41.69,0.029,0.1934,nn,nn00728682,2020-05-20T02:15:39.770Z,"62km WNW of Tonopah, Nevada",earthquake,,1.5,0.38,2,reviewed,nn,nn
2020-05-19T13:19:16.177Z,44.2233,-115.0828,10,2.6,ml,,78,0.818,0.74,us,us70009ksq,2020-05-20T04:37:44.027Z,"74km WSW of Challis, Idaho",earthquake,1.5,2,0.062,34,reviewed,us,us
2020-05-19T12:29:37.198Z,38.1794,-117.7974,10.2,2.7,ml,24,66.66,0.124,0.1356,nn,nn00728661,2020-05-20T02:12:00.206Z,"51km WNW of Tonopah, Nevada",earthquake,,0.9,0.31,7,reviewed,nn,nn
2020-05-19T11:24:09.337Z,62.2371,-148.5268,16.8,3,ml,,,,0.72,ak,ak0206fpxiol,2020-05-19T15:38:58.951Z,"51km NNE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-19T11:13:58.634Z,13.0065,143.5725,138.41,4.7,mb,,46,1.388,0.4,us,us70009kqc,2020-05-19T11:42:12.040Z,"122km WSW of Merizo Village, Guam",earthquake,12,7.9,0.093,35,reviewed,us,us
2020-05-19T11:06:57.790Z,17.9365,-66.632,7,3.24,md,22,189,0.1094,0.14,pr,pr2020140001,2020-05-19T12:19:54.747Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.37,0.23,0.2,18,reviewed,pr,pr
2020-05-19T11:02:26.210Z,17.9395,-66.6331,7,3.01,md,23,189,0.1067,0.22,pr,pr2020140012,2020-05-20T09:37:59.828Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.47,0.26,0.22,21,reviewed,pr,pr
